Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,119.050003,119.839996,117.400002,117.400002,113.198181,139900
2021-10-12,118.290001,119.290001,117.400002,117.970001,113.747780,94400
2021-10-13,117.690002,118.820000,115.739998,118.290001,114.056328,132600
2021-10-14,119.720001,119.720001,116.349998,117.550003,113.342812,193200
2021-10-15,119.269997,119.980003,117.860001,117.940002,113.718857,160300
2021-10-18,117.019997,117.980003,115.550003,117.279999,113.082474,132700
2021-10-19,117.690002,117.690002,116.160004,117.570000,113.362091,89900
2021-10-20,117.830002,119.180000,116.849998,119.120003,114.856628,170800
2021-10-21,118.830002,121.589996,117.989998,120.830002,116.505424,188500
2021-10-22,120.970001,123.230003,120.970001,122.949997,118.549538,168500
2021-10-25,123.050003,125.290001,122.680000,125.260002,120.776871,220800
2021-10-26,125.760002,125.889999,123.010002,123.970001,119.533043,185600
2021-10-27,123.910004,124.489998,122.199997,123.040001,118.636322,198000
2021-10-28,124.059998,125.639999,123.050003,125.379997,120.892570,111900
2021-10-29,125.330002,126.540001,123.269997,125.000000,120.526169,234800
2021-11-01,125.470001,129.320007,125.220001,129.199997,124.575851,299300
2021-11-02,129.229996,129.229996,122.699997,123.250000,118.838799,237000
2021-11-03,122.660004,122.949997,120.080002,121.410004,117.064667,290700
2021-11-04,122.430000,124.639999,120.949997,121.620003,117.267143,178500
2021-11-05,122.839996,123.309998,120.989998,121.800003,117.440712,184600
2021-11-08,122.449997,122.480003,120.790001,121.860001,117.498550,155100
2021-11-09,121.519997,122.379997,120.290001,121.370003,117.026093,196200
2021-11-10,121.489998,121.919998,119.339996,120.089996,115.791908,118900
2021-11-11,120.269997,121.500000,119.800003,120.070000,115.772621,146200
2021-11-12,120.739998,121.089996,119.779999,120.050003,115.753334,99800
2021-11-15,120.930000,120.930000,118.489998,119.260002,114.991615,90600
2021-11-16,118.599998,119.790001,118.559998,119.430000,115.155518,144900
2021-11-17,119.309998,119.500000,118.360001,119.099998,114.837334,128600
2021-11-18,118.910004,119.139999,116.959999,117.889999,113.670639,127100
2021-11-19,117.589996,118.820000,117.120003,117.500000,113.294609,68700
2021-11-22,119.589996,121.220001,118.339996,120.559998,116.245079,236600
2021-11-23,120.589996,125.330002,120.419998,125.160004,120.680443,268700
2021-11-24,124.470001,125.519997,123.419998,125.089996,120.612946,90900
2021-11-26,122.379997,123.709999,115.040001,115.739998,111.597588,211200
2021-11-29,118.000000,120.430000,117.400002,120.180000,115.878685,181800
2021-11-30,118.400002,119.040001,115.610001,115.739998,111.597588,276400
2021-12-01,118.739998,118.739998,112.610001,112.720001,108.685684,201800
2021-12-02,113.750000,117.320000,113.209999,116.699997,112.523232,357400
2021-12-03,114.680000,114.830002,112.540001,113.959999,112.237625,181200
2021-12-06,115.760002,117.599998,114.589996,116.739998,114.975594,156300
2021-12-07,117.860001,118.839996,114.320000,115.440002,113.695251,171000
2021-12-08,115.910004,115.910004,113.360001,115.540001,113.793732,139500
2021-12-09,114.089996,115.019997,111.940002,111.940002,110.248146,136500
2021-12-10,113.370003,113.370003,110.809998,112.230003,110.533775,116900
2021-12-13,111.800003,112.190002,109.440002,110.050003,108.386719,137700
2021-12-14,109.139999,110.860001,108.250000,109.500000,107.845024,161600
2021-12-15,109.160004,112.709999,108.900002,111.970001,110.277702,173200
2021-12-16,112.709999,112.709999,107.870003,109.419998,107.766235,182300
2021-12-17,108.940002,111.370003,108.059998,110.389999,108.721573,417600
2021-12-20,109.199997,109.639999,105.349998,109.099998,107.451065,189300
2021-12-21,110.919998,112.019997,110.489998,111.779999,110.090569,101900
2021-12-22,112.139999,113.800003,110.839996,113.730003,112.011101,73000
2021-12-23,114.529999,115.580002,113.790001,115.019997,113.281593,73500
2021-12-27,115.250000,117.230003,114.860001,117.230003,115.458199,56800
2021-12-28,116.739998,117.599998,116.099998,116.589996,114.827858,60700
2021-12-29,117.389999,118.580002,116.680000,118.290001,116.502174,90900
2021-12-30,119.050003,119.550003,117.320000,117.430000,115.655174,99500
2021-12-31,116.680000,118.900002,116.660004,118.110001,116.324898,110600
2022-01-03,118.330002,119.459999,115.769997,117.830002,116.049133,150200
2022-01-04,118.660004,119.389999,117.330002,117.470001,115.694572,101400
2022-01-05,118.000000,118.000000,112.699997,112.849998,111.144386,108400
2022-01-06,113.320000,115.300003,112.690002,114.370003,112.641426,132900
2022-01-07,113.339996,114.769997,110.449997,110.449997,108.780663,113200
2022-01-10,110.110001,111.440002,108.449997,111.320000,109.637520,154400
2022-01-11,111.500000,111.870003,107.239998,111.000000,109.322357,258600
