Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,153.429993,154.759995,152.429993,152.559998,149.387360,1179900
2021-10-12,153.309998,154.279999,151.350006,151.619995,148.466919,1270800
2021-10-13,152.360001,154.449997,151.539993,153.389999,150.200119,1404200
2021-10-14,154.639999,159.949997,153.750000,159.570007,156.251617,2075400
2021-10-15,160.860001,162.449997,159.529999,161.449997,158.092499,1678800
2021-10-18,160.369995,161.880005,159.809998,161.270004,157.916245,884200
2021-10-19,162.080002,162.570007,160.889999,161.479996,158.121872,883300
2021-10-20,161.740005,163.330002,160.729996,163.199997,159.806107,1146000
2021-10-21,162.059998,162.570007,160.669998,162.119995,158.748566,1368100
2021-10-22,162.740005,164.039993,162.279999,162.380005,159.003159,771800
2021-10-25,162.199997,163.940002,161.330002,162.509995,159.130463,1022900
2021-10-26,163.179993,163.179993,161.270004,161.339996,157.984802,983600
2021-10-27,161.729996,163.449997,160.059998,160.119995,156.790146,1029700
2021-10-28,160.119995,165.070007,160.119995,164.960007,161.529526,1632900
2021-10-29,164.339996,165.960007,163.820007,164.759995,161.333679,1678100
2021-11-01,165.199997,165.940002,163.259995,164.339996,160.922409,1637300
2021-11-02,166.139999,172.240005,165.000000,171.630005,168.060806,2398100
2021-11-03,169.639999,172.009995,167.330002,169.490005,165.965317,1953900
2021-11-04,170.919998,173.059998,170.589996,171.979996,168.403534,1147600
2021-11-05,172.929993,173.449997,170.279999,171.300003,167.737686,1217600
2021-11-08,174.330002,174.809998,172.300003,173.720001,170.107346,1695300
2021-11-09,173.889999,175.240005,173.429993,174.660004,171.027802,1036900
2021-11-10,173.949997,173.949997,171.320007,171.869995,169.031326,1314400
2021-11-11,172.029999,172.130005,169.509995,169.919998,167.113525,1156000
2021-11-12,170.460007,172.320007,168.820007,171.800003,168.962463,1188400
2021-11-15,171.990005,173.210007,171.559998,172.740005,169.886963,1019600
2021-11-16,172.740005,175.720001,172.419998,173.800003,170.929443,1434800
2021-11-17,173.800003,174.300003,171.509995,173.100006,170.241013,1433300
2021-11-18,173.160004,173.580002,171.660004,173.320007,170.457367,900800
2021-11-19,173.380005,173.809998,171.919998,172.300003,169.454224,1334200
2021-11-22,173.380005,174.910004,172.190002,172.320007,169.473892,1254800
2021-11-23,172.020004,172.940002,171.279999,172.570007,169.719757,1054300
2021-11-24,171.460007,172.229996,170.169998,170.949997,168.126526,1235900
2021-11-26,166.639999,168.179993,164.410004,167.509995,164.743332,1121000
2021-11-29,169.380005,169.649994,165.449997,167.380005,164.615479,2068700
2021-11-30,166.070007,166.910004,161.380005,162.059998,159.383347,4247200
2021-12-01,165.479996,167.259995,161.369995,161.470001,158.803085,1947100
2021-12-02,162.100006,167.529999,162.100006,166.630005,163.877869,1413200
2021-12-03,167.330002,168.100006,164.479996,166.440002,163.691010,1360800
2021-12-06,167.789993,170.660004,166.529999,169.830002,167.025024,1733500
2021-12-07,172.169998,174.470001,170.250000,170.589996,167.772461,1884600
2021-12-08,170.889999,171.449997,168.029999,169.919998,167.113525,1986900
2021-12-09,169.779999,170.000000,167.460007,168.589996,165.805496,1844800
2021-12-10,169.570007,170.889999,169.139999,170.460007,167.644608,1432800
2021-12-13,170.639999,171.350006,168.800003,169.699997,166.897156,1598800
2021-12-14,168.410004,169.350006,162.550003,164.839996,162.117432,2838000
2021-12-15,166.149994,169.500000,165.399994,169.259995,166.464417,2263800
2021-12-16,170.669998,171.250000,167.940002,168.800003,166.012039,1403500
2021-12-17,168.529999,169.490005,164.720001,165.070007,162.343643,2666700
2021-12-20,163.320007,164.550003,161.160004,164.059998,161.350311,2146700
2021-12-21,165.419998,167.369995,164.399994,167.240005,164.477798,2014100
2021-12-22,166.750000,167.679993,166.320007,166.740005,163.986053,1259800
2021-12-23,167.270004,169.179993,167.149994,168.039993,165.264572,861800
2021-12-27,168.940002,170.740005,167.729996,170.669998,167.851135,730700
2021-12-28,170.619995,171.759995,170.309998,171.199997,168.372391,672300
2021-12-29,171.649994,172.119995,170.479996,171.710007,168.873962,1467500
2021-12-30,172.080002,172.520004,171.220001,171.419998,168.588760,884400
2021-12-31,170.970001,173.679993,170.970001,172.820007,169.965637,838600
2022-01-03,173.389999,173.389999,167.919998,168.660004,165.874344,1307200
2022-01-04,169.630005,172.279999,168.839996,171.460007,168.628098,2065400
2022-01-05,171.889999,172.910004,168.830002,169.009995,166.218552,1718600
2022-01-06,168.899994,170.740005,168.399994,169.410004,166.611954,1433800
2022-01-07,169.500000,170.880005,167.809998,167.850006,165.077728,2079800
2022-01-10,166.509995,166.899994,162.800003,166.419998,163.671326,1896400
2022-01-11,167.000000,168.029999,164.649994,167.759995,164.989212,1075600
2022-01-12,169.169998,172.000000,168.699997,171.460007,168.628098,1983400
2022-01-13,171.539993,172.289993,170.369995,171.179993,168.352707,1336100
2022-01-14,168.940002,171.710007,167.600006,170.919998,168.097000,2824600
2022-01-18,168.509995,169.169998,164.690002,166.630005,163.877869,2106900
2022-01-19,166.789993,167.130005,163.190002,163.389999,160.691376,2368300
2022-01-20,163.990005,165.320007,160.770004,161.059998,158.399857,2067500
2022-01-21,161.350006,163.740005,159.619995,160.539993,157.888443,2242000
2022-01-24,157.539993,161.270004,153.899994,160.720001,158.065475,2614400
2022-01-25,158.070007,159.389999,153.330002,157.440002,154.839645,2487000
2022-01-26,159.130005,161.259995,156.259995,158.240005,155.626434,2024100
2022-01-27,160.410004,161.000000,154.259995,155.419998,152.853027,1679300
2022-01-28,154.550003,156.809998,151.630005,156.690002,154.102020,2339400
2022-01-31,155.630005,158.539993,154.500000,158.429993,155.813293,2192600
2022-02-01,158.949997,159.910004,156.520004,159.389999,156.757446,1571400
2022-02-02,159.779999,161.850006,158.949997,161.410004,158.744095,1565600
2022-02-03,159.429993,161.750000,156.449997,156.830002,154.239731,2492400
2022-02-04,154.570007,155.949997,150.240005,151.000000,148.506012,4095500
2022-02-07,152.770004,153.039993,149.669998,150.130005,147.650391,3515900
2022-02-08,150.190002,152.000000,148.619995,151.500000,148.997742,2586400
2022-02-09,153.679993,157.050003,153.210007,156.850006,154.259399,2809600
2022-02-10,154.020004,158.259995,153.850006,154.789993,152.233414,2450800
2022-02-11,154.899994,154.899994,149.399994,150.660004,148.171631,2104900
2022-02-14,150.979996,153.000000,149.289993,152.169998,149.656693,2206400
2022-02-15,154.369995,156.130005,153.850006,155.529999,152.961197,2061600
2022-02-16,154.860001,157.490005,154.779999,157.029999,154.436432,2194000
2022-02-17,155.779999,156.110001,152.039993,152.399994,149.882889,1324800
2022-02-18,152.339996,154.190002,151.699997,153.360001,150.827042,3466600
2022-02-22,153.289993,154.360001,150.710007,151.759995,149.253464,1684000
2022-02-23,152.429993,152.889999,148.919998,149.309998,146.843933,1506000
2022-02-24,145.860001,150.789993,144.259995,150.309998,147.827408,2168800
2022-02-25,150.300003,154.240005,150.100006,154.119995,151.574478,2427400
2022-02-28,151.809998,155.050003,151.250000,154.289993,151.741669,2454800
2022-03-01,154.000000,154.679993,144.369995,146.449997,144.031158,4790400
2022-03-02,147.710007,152.880005,147.360001,152.169998,149.656693,1880700
2022-03-03,153.080002,156.199997,153.080002,154.970001,152.410446,2861400
