Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,191.360001,193.429993,191.210007,192.399994,188.127136,43600
2021-10-12,193.080002,194.089996,190.080002,192.520004,188.244492,69700
2021-10-13,192.520004,197.160004,190.929993,197.050003,192.673859,64100
2021-10-14,198.399994,198.679993,195.289993,195.500000,191.158279,47200
2021-10-15,196.669998,196.669998,194.149994,194.460007,190.141403,59100
2021-10-18,194.139999,195.960007,192.880005,194.899994,190.571594,66800
2021-10-19,195.500000,196.820007,194.000000,196.809998,192.439178,71900
2021-10-20,197.160004,200.610001,196.529999,198.710007,194.296997,65300
2021-10-21,199.509995,200.369995,198.339996,199.300003,194.873901,37700
2021-10-22,199.839996,202.550003,199.160004,202.389999,197.895264,48500
2021-10-25,202.750000,203.289993,199.020004,200.869995,196.409012,62300
2021-10-26,201.369995,202.419998,198.500000,201.210007,196.741486,62700
2021-10-27,201.210007,202.539993,197.000000,198.070007,193.671219,85100
2021-10-28,199.110001,201.990005,198.610001,200.240005,195.793030,73800
2021-10-29,200.240005,207.440002,200.240005,205.809998,201.239319,113100
2021-11-01,203.830002,207.839996,202.929993,206.669998,202.080215,131500
2021-11-02,207.750000,213.899994,206.070007,212.460007,207.741638,120700
2021-11-03,212.470001,214.320007,209.429993,213.250000,208.514099,68600
2021-11-04,212.880005,219.509995,212.880005,218.149994,213.305267,93200
2021-11-05,219.889999,226.309998,219.350006,224.330002,219.348022,102800
2021-11-08,225.059998,229.369995,222.550003,228.110001,223.044067,98100
2021-11-09,228.470001,229.160004,224.190002,225.919998,220.902710,70800
2021-11-10,225.639999,230.009995,225.500000,229.850006,224.745453,60700
2021-11-11,230.850006,234.960007,229.960007,230.679993,225.556992,59300
2021-11-12,231.210007,231.690002,225.860001,230.039993,224.931213,90600
2021-11-15,230.039993,231.199997,227.110001,227.699997,222.643188,61300
2021-11-16,227.750000,228.559998,223.729996,224.429993,219.445786,86300
2021-11-17,223.179993,226.050003,222.389999,225.229996,220.228027,50800
2021-11-18,224.509995,224.949997,219.039993,219.500000,214.625275,79600
2021-11-19,218.580002,221.710007,213.479996,215.779999,210.987915,176000
2021-11-22,216.679993,219.440002,214.529999,216.240005,211.437698,95700
2021-11-23,215.119995,217.830002,211.990005,212.899994,208.171860,84300
2021-11-24,213.000000,214.550003,211.559998,212.039993,207.330963,126200
