Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,58.040001,58.299999,56.970001,57.040001,56.116905,197200
2021-10-12,57.099998,57.369999,56.520000,56.619999,55.703709,257000
2021-10-13,56.570000,57.549999,56.029999,57.310001,56.382542,340100
2021-10-14,57.880001,58.439999,57.570000,58.330002,57.386032,386100
2021-10-15,58.570000,59.220001,58.310001,58.759998,57.809074,228400
2021-10-18,58.470001,59.240002,58.240002,59.060001,58.104221,291600
2021-10-19,59.299999,59.740002,59.209999,59.509998,58.546940,192500
2021-10-20,59.610001,60.169998,59.360001,59.950001,58.979816,327500
2021-10-21,59.709999,60.270000,59.490002,60.240002,59.265125,205900
2021-10-22,60.310001,61.029999,59.730000,59.770000,58.802731,277100
2021-10-25,59.730000,60.619999,59.560001,60.139999,59.166744,356700
2021-10-26,60.400002,60.630001,59.779999,59.889999,58.920784,257600
2021-10-27,59.880001,60.230000,59.299999,59.330002,58.369854,296500
2021-10-28,59.369999,60.220001,59.369999,60.049999,59.078197,361200
2021-10-29,59.880001,60.439999,59.869999,60.009998,59.038845,827600
2021-11-01,60.110001,60.959999,59.759998,60.939999,59.953796,352100
2021-11-02,61.099998,61.700001,60.900002,61.619999,60.622787,275800
2021-11-03,61.279999,61.770000,60.709999,61.110001,60.121044,283600
2021-11-04,61.110001,61.590000,60.590000,60.750000,59.766872,354900
2021-11-05,61.270000,61.669998,61.020000,61.419998,60.426022,293700
2021-11-08,61.889999,62.150002,61.209999,61.389999,60.396507,303400
2021-11-09,61.490002,61.689999,60.709999,61.299999,60.307972,367400
2021-11-10,61.369999,61.630001,60.939999,61.610001,60.612953,515900
2021-11-11,61.740002,61.869999,60.939999,61.740002,60.740849,466600
2021-11-12,62.000000,62.590000,61.660000,62.380001,61.370495,301800
2021-11-15,62.860001,62.889999,62.040001,62.119999,61.114697,242200
2021-11-16,62.070000,63.150002,62.070000,62.279999,61.272110,634600
2021-11-17,62.049999,62.130001,61.080002,61.919998,60.917934,458900
2021-11-18,62.029999,62.040001,61.060001,61.220001,60.229263,372400
2021-11-19,61.200001,61.200001,60.509998,60.669998,59.688164,484700
2021-11-22,61.000000,61.799999,60.790001,61.169998,60.180069,463900
2021-11-23,61.310001,61.660000,61.020000,61.189999,60.199745,349700
2021-11-24,61.040001,61.049999,60.169998,60.480000,59.501240,391100
2021-11-26,59.320000,59.500000,58.400002,58.730000,57.779556,326300
2021-11-29,59.189999,59.750000,58.779999,58.959999,58.005840,443800
2021-11-30,58.610001,58.919998,56.189999,56.430000,55.516781,558600
2021-12-01,58.540001,58.540001,55.349998,55.349998,54.454258,1141700
2021-12-02,55.849998,57.500000,55.570000,56.950001,56.028362,782000
2021-12-03,57.090000,57.360001,55.090000,55.740002,54.837952,688900
2021-12-06,56.180000,57.799999,56.099998,57.669998,56.961533,944800
2021-12-07,58.220001,59.040001,57.650002,57.970001,57.257854,713200
2021-12-08,58.080002,58.990002,57.810001,58.790001,58.067780,1282000
2021-12-09,58.520000,59.060001,58.340000,58.660000,57.939373,473100
2021-12-10,58.939999,59.209999,58.520000,59.020000,58.294952,536200
2021-12-13,58.980000,59.000000,57.959999,58.450001,57.731956,493700
2021-12-14,58.270000,58.889999,57.939999,58.570000,57.850479,665300
2021-12-15,58.700001,59.099998,58.029999,58.919998,58.196178,406300
2021-12-16,59.110001,59.299999,58.099998,58.340000,57.623306,503600
2021-12-17,58.240002,58.630001,57.320000,57.400002,56.694855,1171200
2021-12-20,56.810001,56.810001,55.090000,55.709999,55.025616,766000
2021-12-21,56.160000,57.549999,56.049999,57.360001,56.655342,637700
2021-12-22,57.240002,57.910000,56.900002,57.090000,56.388660,600300
2021-12-23,57.369999,57.919998,57.299999,57.639999,56.931908,167300
2021-12-27,57.669998,57.970001,57.240002,57.939999,57.228214,288900
2021-12-28,58.150002,58.980000,58.150002,58.700001,57.978882,302600
2021-12-29,58.570000,59.230000,58.459999,59.180000,58.452988,440900
2021-12-30,59.150002,59.369999,58.689999,58.730000,58.008514,428200
2021-12-31,58.570000,59.590000,58.570000,59.259998,58.532001,208800
2022-01-03,59.520000,59.700001,58.180000,58.639999,57.919621,369000
2022-01-04,58.779999,59.849998,58.779999,59.650002,58.917213,329500
2022-01-05,59.639999,60.779999,59.310001,59.340000,58.611019,540000
2022-01-06,59.680000,59.880001,58.830002,59.439999,58.709793,387900
2022-01-07,59.099998,59.959999,58.980000,59.529999,58.798687,376400
2022-01-10,59.349998,59.360001,57.970001,58.389999,57.672691,403900
2022-01-11,58.490002,58.490002,57.320000,58.400002,57.682568,585900
2022-01-12,58.549999,59.349998,58.549999,58.709999,57.988762,561200
2022-01-13,58.779999,60.299999,58.779999,59.980000,59.243156,415100
2022-01-14,59.549999,59.650002,58.669998,59.279999,58.551758,410900
2022-01-18,58.500000,58.590000,57.439999,57.740002,57.030678,464500
2022-01-19,58.040001,58.820000,57.570000,57.840000,57.129448,549900
2022-01-20,58.049999,58.400002,56.240002,56.259998,55.568855,383100
2022-01-21,56.020000,56.939999,55.720001,56.049999,55.361435,494800
2022-01-24,55.419998,57.880001,54.549999,57.720001,57.010921,772600
2022-01-25,56.849998,56.849998,54.779999,55.459999,54.778683,571500
2022-01-26,56.200001,56.869999,54.770000,55.099998,54.423107,590800
2022-01-27,55.389999,55.880001,53.500000,54.040001,53.376133,485900
2022-01-28,53.860001,54.959999,52.939999,54.910000,54.235439,385000
2022-01-31,54.599998,55.669998,54.230000,55.660000,54.976227,716100
2022-02-01,55.599998,56.020000,55.090000,55.970001,55.282425,255700
2022-02-02,56.110001,56.110001,55.320000,55.580002,54.897213,368300
2022-02-03,55.369999,55.810001,54.650002,54.770000,54.097164,257700
2022-02-04,54.279999,54.869999,53.459999,54.160000,53.494656,312200
2022-02-07,54.340000,54.650002,54.000000,54.209999,53.544041,230800
2022-02-08,54.400002,54.860001,54.160000,54.759998,54.087284,323900
2022-02-09,55.340000,55.630001,54.950001,55.080002,54.403358,240900
2022-02-10,54.119999,55.270000,53.500000,53.779999,53.332344,273300
2022-02-11,53.779999,54.490002,53.130001,53.380001,52.935673,249700
2022-02-14,53.380001,54.049999,53.110001,53.590000,53.143925,330600
2022-02-15,54.110001,54.669998,53.810001,54.270000,53.818264,360100
2022-02-16,54.180000,54.549999,53.650002,54.279999,53.828178,276200
2022-02-17,53.830002,53.970001,53.209999,53.310001,52.866253,229500
2022-02-18,53.470001,54.290001,53.470001,53.570000,53.124088,268600
2022-02-22,53.459999,53.669998,52.830002,52.970001,52.529083,464400
2022-02-23,53.060001,53.340000,52.349998,52.450001,52.013412,577000
2022-02-24,51.389999,53.090000,51.020000,52.810001,52.370419,622900
2022-02-25,53.049999,54.220001,52.889999,54.119999,53.669510,398200
2022-02-28,53.529999,54.419998,53.529999,54.270000,53.818264,467400
2022-03-01,54.270000,54.619999,52.439999,52.799999,52.360500,847900
2022-03-02,53.330002,54.430000,52.090000,53.270000,52.826588,642900
2022-03-03,53.930000,53.930000,52.820000,52.900002,52.459667,430500
2022-03-04,52.320000,52.320000,50.490002,50.709999,50.287895,695500
2022-03-07,50.790001,50.849998,48.830002,48.849998,48.443378,545600
2022-03-08,49.189999,51.669998,48.520000,50.169998,49.752388,649700
2022-03-09,51.349998,52.099998,51.209999,51.500000,51.071320,342800
2022-03-10,50.689999,51.369999,50.439999,51.119999,50.694481,357800
2022-03-11,51.419998,51.650002,50.090000,50.119999,49.702805,398500
2022-03-14,50.689999,51.250000,50.230000,51.000000,50.575485,376300
2022-03-15,51.139999,51.939999,50.730000,51.830002,51.398575,479500
2022-03-16,52.240002,53.119999,51.320000,52.540001,52.102665,613100
2022-03-17,52.119999,53.020000,51.689999,52.610001,52.172081,312200
2022-03-18,52.529999,52.860001,51.970001,52.549999,52.112579,700400
2022-03-21,52.689999,53.139999,52.310001,52.910000,52.469582,427300
2022-03-22,53.220001,53.619999,52.430000,52.730000,52.291080,414400
2022-03-23,52.500000,52.990002,51.680000,51.730000,51.299404,293800
2022-03-24,51.950001,52.189999,51.650002,52.139999,51.705994,229700
2022-03-25,52.090000,52.590000,51.970001,52.549999,52.112579,193600
2022-03-28,52.360001,52.560001,52.060001,52.560001,52.122501,234300
2022-03-29,53.040001,54.099998,52.930000,53.939999,53.491009,389700
2022-03-30,53.910000,53.970001,52.540001,52.880001,52.439835,304300
2022-03-31,52.720001,53.029999,51.889999,51.930000,51.497742,264800
2022-04-01,52.459999,53.020000,52.279999,52.889999,52.449753,582000
2022-04-04,52.610001,52.770000,51.599998,51.639999,51.210152,611600
2022-04-05,51.580002,52.020000,50.889999,51.000000,50.575485,624900
2022-04-06,50.560001,51.450001,50.250000,51.299999,50.872986,410100
2022-04-07,51.290001,51.680000,50.639999,51.369999,50.942402,286400
2022-04-08,51.320000,52.110001,50.990002,51.759998,51.329155,451800
2022-04-11,51.669998,52.020000,51.099998,51.180000,50.753986,515000
2022-04-12,51.480000,51.980000,50.509998,50.830002,50.406898,493200
2022-04-13,51.000000,51.400002,50.650002,50.860001,50.436646,329100
2022-04-14,50.900002,51.310001,50.230000,50.450001,50.030060,539500
2022-04-18,50.169998,50.500000,49.830002,50.139999,49.722641,881400
2022-04-19,50.360001,51.810001,50.360001,51.810001,51.378742,382800
2022-04-20,52.369999,53.169998,52.080002,52.599998,52.162163,258700
2022-04-21,52.810001,53.139999,52.450001,52.730000,52.291080,416200
2022-04-22,52.070000,52.299999,51.380001,51.419998,50.991985,364500
2022-04-25,51.130001,51.849998,50.080002,51.820000,51.388653,432500
2022-04-26,51.090000,51.520000,50.200001,50.220001,49.801979,359000
2022-04-27,50.180000,50.910000,50.070000,50.369999,49.950726,508400
2022-04-28,50.520000,51.020000,49.950001,50.750000,50.327560,335600
2022-04-29,50.410000,50.910000,48.810001,49.040001,48.631798,1509900
2022-05-02,48.950001,49.650002,48.139999,49.180000,48.770634,519500
2022-05-03,49.060001,50.480000,48.820000,50.299999,49.881306,512100
2022-05-04,50.259998,52.340000,50.049999,52.310001,51.874577,356400
2022-05-05,51.930000,51.970001,50.270000,50.669998,50.248226,364700
2022-05-06,50.400002,50.400002,49.060001,50.259998,49.841640,420400
2022-05-09,49.669998,50.790001,49.669998,50.160000,49.742474,294100
2022-05-10,50.540001,50.540001,48.540001,49.330002,48.919388,330200
2022-05-11,49.419998,50.020000,48.290001,48.490002,48.086376,388300
2022-05-12,48.470001,49.750000,48.470001,49.700001,49.286304,429100
2022-05-13,50.180000,50.279999,49.130001,49.660000,49.246635,384100
2022-05-16,49.650002,50.290001,48.599998,49.689999,49.276386,333900
2022-05-17,50.419998,51.459999,50.130001,51.459999,51.031651,236800
2022-05-18,50.799999,51.340000,49.900002,50.020000,49.603642,245900
2022-05-19,49.840000,50.580002,49.439999,49.869999,49.454887,222400
2022-05-20,50.310001,50.419998,48.939999,49.799999,49.385471,307000
2022-05-23,50.400002,51.060001,49.639999,49.900002,49.484638,461600
2022-05-24,49.709999,49.900002,48.740002,49.730000,49.316055,260100
2022-05-25,49.369999,50.779999,49.279999,50.599998,50.178810,505500
2022-05-26,51.040001,51.990002,51.040001,51.779999,51.348991,253600
2022-05-27,52.169998,52.860001,52.000000,52.470001,52.033249,284700
2022-05-31,52.040001,52.520000,51.180000,52.279999,51.844826,580600
2022-06-01,50.790001,51.990002,49.990002,50.990002,50.565567,554200
2022-06-02,51.980000,53.720001,51.270000,53.630001,53.183594,539700
2022-06-03,53.139999,53.700001,52.700001,53.250000,52.806755,540500
2022-06-06,53.869999,54.110001,53.189999,53.270000,52.826588,319100
2022-06-07,52.950001,53.689999,52.750000,53.500000,53.054672,465900
2022-06-08,52.860001,53.230000,52.500000,52.750000,52.536774,256300
2022-06-09,52.450001,52.939999,52.040001,52.040001,51.829643,254600
2022-06-10,51.189999,51.400002,50.279999,50.509998,50.305828,465800
2022-06-13,49.490002,49.660000,48.570000,48.820000,48.622658,449800
2022-06-14,48.930000,49.000000,47.500000,47.970001,47.776096,658400
2022-06-15,48.189999,48.779999,47.660000,48.279999,48.084843,637000
2022-06-16,47.270000,47.689999,46.020000,46.299999,46.112846,532800
2022-06-17,46.509998,46.930000,46.110001,46.270000,46.082966,1067800
2022-06-21,46.590000,47.240002,46.000000,47.009998,46.819973,381100
2022-06-22,46.400002,47.630001,46.400002,47.380001,47.188480,315500
2022-06-23,47.279999,47.779999,46.889999,47.540001,47.347836,423200
2022-06-24,47.720001,48.490002,47.720001,48.080002,47.885651,1200600
2022-06-27,48.540001,49.250000,47.970001,48.860001,48.662498,496600
2022-06-28,49.040001,49.580002,48.349998,48.400002,48.204357,452300
2022-06-29,48.310001,48.470001,47.660000,48.110001,47.915531,407100
2022-06-30,47.480000,48.529999,47.290001,48.139999,47.945408,407900
2022-07-01,48.200001,48.759998,47.700001,48.570000,48.373669,353200
2022-07-05,47.849998,48.439999,46.980000,48.419998,48.224274,342400
2022-07-06,48.389999,48.950001,48.110001,48.480000,48.284035,546700
2022-07-07,48.869999,49.840000,48.630001,49.709999,49.509060,438200
2022-07-08,49.730000,49.730000,48.910000,49.000000,48.801933,309200
2022-07-11,48.750000,49.320000,48.470001,48.810001,48.612701,290800
2022-07-12,48.709999,49.590000,48.369999,48.580002,48.383633,316800
2022-07-13,48.070000,48.520000,47.770000,48.320000,48.124680,232500
2022-07-14,47.560001,47.700001,47.189999,47.610001,47.417553,383000
2022-07-15,48.299999,48.849998,48.000000,48.709999,48.513103,458900
2022-07-18,48.980000,49.209999,48.230000,48.310001,48.114723,281400
2022-07-19,48.959999,50.490002,48.950001,50.439999,50.236111,383800
2022-07-20,50.470001,50.939999,50.080002,50.799999,50.594654,339600
2022-07-21,50.619999,51.520000,50.340000,51.509998,51.301785,235800
2022-07-22,51.689999,51.750000,50.990002,51.169998,50.963158,270300
2022-07-25,51.040001,51.299999,50.680000,51.150002,50.943241,306700
2022-07-26,50.910000,51.970001,50.820000,51.919998,51.710125,317700
2022-07-27,52.009998,52.759998,51.669998,52.650002,52.437180,363500
2022-07-28,52.820000,53.360001,52.529999,53.320000,53.104469,207500
2022-07-29,53.270000,54.540001,53.230000,54.410000,54.190063,541200
2022-08-01,54.450001,55.270000,54.000000,54.959999,54.737839,293900
2022-08-02,54.820000,55.160000,54.160000,54.570000,54.349415,335000
2022-08-03,54.810001,54.820000,54.189999,54.520000,54.299618,218200
2022-08-04,54.700001,54.849998,54.430000,54.639999,54.419132,252300
2022-08-05,54.240002,54.770000,53.970001,54.599998,54.379295,316100
2022-08-08,55.000000,55.380001,54.410000,54.720001,54.498810,317300
2022-08-09,54.590000,54.590000,53.939999,54.060001,53.841480,282700
2022-08-10,55.000000,55.990002,55.000000,55.820000,55.594364,382100
2022-08-11,56.320000,56.660000,55.830002,55.939999,55.713879,228000
2022-08-12,56.139999,56.919998,55.959999,56.900002,56.669998,247200
2022-08-15,56.459999,57.000000,56.209999,56.759998,56.759998,300200
