Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,65.690002,65.900002,64.779999,64.809998,64.809998,1094400
2021-10-12,64.879997,65.220001,64.199997,64.360001,64.360001,1142200
2021-10-13,64.440002,65.139999,64.080002,64.220001,64.220001,1452200
2021-10-14,64.379997,65.980003,64.379997,65.779999,65.779999,1662900
2021-10-15,65.559998,65.919998,65.320000,65.559998,65.559998,1620500
2021-10-18,65.529999,65.529999,64.199997,64.580002,64.580002,1595100
2021-10-19,64.690002,65.690002,64.570000,65.470001,65.470001,1162700
2021-10-20,65.900002,65.970001,65.500000,65.650002,65.650002,892500
2021-10-21,66.050003,66.190002,64.919998,65.870003,65.870003,1295400
2021-10-22,65.830002,66.330002,65.309998,65.790001,65.790001,1755100
2021-10-25,65.709999,66.900002,65.190002,66.750000,66.750000,1143500
2021-10-26,66.889999,67.099998,66.389999,66.550003,66.550003,1506000
2021-10-27,66.660004,66.660004,64.860001,64.970001,64.970001,1452100
2021-10-28,65.290001,65.949997,64.930000,65.739998,65.739998,1730500
2021-10-29,65.889999,67.639999,65.540001,66.980003,66.980003,1654100
2021-11-01,66.820000,69.580002,66.800003,69.349998,69.349998,2592500
2021-11-02,65.540001,65.669998,61.910000,63.480000,63.480000,5132300
2021-11-03,64.599998,67.430000,64.000000,66.790001,66.790001,3427000
2021-11-04,66.230003,67.830002,66.029999,67.489998,67.489998,2279000
2021-11-05,67.290001,69.059998,66.470001,67.860001,67.860001,2403600
2021-11-08,68.279999,68.949997,66.139999,66.489998,66.489998,2221300
2021-11-09,66.900002,67.449997,66.209999,66.529999,66.529999,1581100
2021-11-10,67.040001,67.919998,65.209999,65.389999,65.389999,1647600
2021-11-11,65.599998,65.820000,64.339996,65.110001,65.110001,1522600
2021-11-12,65.110001,65.650002,64.720001,65.610001,65.610001,1442300
2021-11-15,65.930000,65.930000,64.510002,65.190002,65.190002,1357600
2021-11-16,65.379997,66.199997,64.959999,65.720001,65.720001,1505000
2021-11-17,65.849998,65.879997,64.379997,65.019997,65.019997,1146200
2021-11-18,65.059998,65.199997,64.139999,65.129997,65.129997,1429400
2021-11-19,65.180000,65.650002,64.239998,64.510002,64.510002,1583400
2021-11-22,64.580002,64.720001,63.279999,63.340000,63.340000,1364100
2021-11-23,63.000000,63.900002,62.310001,63.810001,63.810001,1313500
2021-11-24,64.300003,67.080002,64.059998,66.739998,66.739998,5078700
2021-11-26,68.769997,70.580002,67.889999,68.379997,68.379997,3169400
2021-11-29,68.769997,71.849998,68.769997,70.370003,70.370003,3517800
2021-11-30,69.959999,70.919998,66.800003,67.720001,67.720001,5622100
2021-12-01,68.000000,69.620003,64.690002,64.959999,64.959999,3740500
2021-12-02,64.910004,66.779999,63.400002,66.629997,66.629997,2368900
2021-12-03,66.790001,66.790001,65.209999,65.779999,65.779999,2573600
2021-12-06,66.029999,66.480003,64.339996,65.010002,65.010002,2202200
2021-12-07,65.300003,67.489998,65.000000,66.730003,66.730003,2161200
2021-12-08,66.949997,67.500000,65.949997,67.330002,67.330002,1270500
2021-12-09,67.230003,67.849998,66.389999,66.470001,66.470001,1485500
2021-12-10,66.489998,67.300003,64.769997,65.400002,65.400002,1810700
2021-12-13,64.769997,68.250000,64.320000,67.809998,67.809998,2771300
2021-12-14,67.320000,69.870003,67.099998,68.589996,68.589996,1983900
2021-12-15,68.419998,72.129997,67.800003,71.989998,71.989998,2794500
2021-12-16,72.320000,72.529999,71.300003,72.000000,72.000000,2193700
2021-12-17,72.589996,73.830002,71.849998,72.889999,72.889999,13902500
2021-12-20,73.730003,74.300003,72.160004,73.449997,73.449997,2450100
2021-12-21,73.839996,73.839996,71.440002,73.680000,73.680000,1609800
2021-12-22,73.690002,73.730003,72.849998,73.370003,73.370003,1407100
2021-12-23,73.519997,74.019997,72.629997,73.470001,73.470001,1082100
2021-12-27,73.709999,74.040001,73.019997,73.980003,73.980003,992200
2021-12-28,73.849998,74.559998,73.089996,73.300003,73.300003,874700
2021-12-29,73.230003,74.260002,72.540001,73.790001,73.790001,951800
2021-12-30,73.900002,75.440002,73.529999,74.110001,74.110001,4082500
2021-12-31,74.059998,75.320000,73.309998,73.400002,73.400002,2789500
