Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,161.139999,163.559998,161.009995,161.679993,161.679993,706900
2021-10-12,162.940002,162.970001,160.429993,161.309998,161.309998,915600
2021-10-13,162.429993,165.000000,161.600006,164.029999,164.029999,893700
2021-10-14,165.589996,168.460007,165.589996,168.270004,168.270004,583200
2021-10-15,168.809998,169.580002,167.949997,168.710007,168.710007,1094700
2021-10-18,168.570007,172.899994,168.199997,172.630005,172.630005,646000
2021-10-19,173.259995,174.850006,172.979996,174.720001,174.720001,606400
2021-10-20,175.000000,176.429993,173.500000,174.130005,174.130005,473100
2021-10-21,174.679993,176.539993,173.309998,176.449997,176.449997,647200
2021-10-22,176.649994,178.800003,175.929993,176.220001,176.220001,417700
2021-10-25,176.559998,178.345001,175.225006,177.600006,177.600006,463800
2021-10-26,178.649994,179.000000,176.619995,177.779999,177.779999,636400
2021-10-27,177.440002,179.490005,176.649994,176.940002,176.940002,360000
2021-10-28,178.000000,180.300003,177.779999,179.350006,179.350006,400000
2021-10-29,178.259995,180.250000,178.070007,180.020004,180.020004,703600
2021-11-01,180.500000,181.679993,179.279999,181.029999,181.029999,514200
2021-11-02,182.000000,185.410004,181.160004,184.789993,184.789993,817500
2021-11-03,184.110001,184.720001,181.990005,183.460007,183.460007,737200
2021-11-04,184.000000,186.100006,183.330002,186.059998,186.059998,777500
2021-11-05,186.899994,187.779999,183.169998,183.679993,183.679993,1078000
2021-11-08,185.240005,186.850006,183.600006,186.279999,186.279999,514400
2021-11-09,186.000000,187.759995,184.889999,185.860001,185.860001,579700
2021-11-10,184.690002,185.768005,181.929993,183.610001,183.610001,710200
2021-11-11,184.710007,186.649994,184.020004,185.759995,185.759995,510300
2021-11-12,186.710007,187.000000,185.160004,186.619995,186.619995,698700
2021-11-15,187.110001,189.050003,186.089996,188.190002,188.190002,589300
2021-11-16,187.529999,193.175003,187.520004,192.710007,192.710007,1148400
2021-11-17,192.000000,194.470001,189.686005,194.350006,194.350006,1045200
2021-11-18,194.860001,195.703003,191.300003,194.270004,194.270004,1341100
2021-11-19,195.000000,196.179993,193.550003,194.630005,194.630005,1160400
2021-11-22,194.160004,197.699997,191.699997,191.940002,191.940002,1631800
