Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,63.910000,64.120003,62.910000,63.119999,61.048672,216000
2021-10-12,63.279999,63.970001,62.779999,63.660000,61.570957,181600
2021-10-13,63.410000,64.279999,63.029999,64.150002,62.044880,204100
2021-10-14,64.669998,64.870003,64.309998,64.769997,62.644524,155000
2021-10-15,65.129997,65.279999,64.519997,64.570000,62.451092,327100
2021-10-18,64.129997,64.129997,63.419998,63.869999,61.774059,258200
2021-10-19,64.260002,64.720001,63.970001,64.559998,62.441418,185300
2021-10-20,64.639999,65.699997,64.639999,65.250000,63.108784,186800
2021-10-21,65.260002,65.879997,65.040001,65.800003,63.640732,323200
2021-10-22,66.000000,66.580002,65.580002,66.330002,64.153343,267500
2021-10-25,66.180000,66.709999,65.580002,66.440002,64.259727,296500
2021-10-26,66.440002,66.949997,66.230003,66.320000,64.143661,293300
2021-10-27,66.750000,66.750000,65.830002,66.129997,63.959904,331400
2021-10-28,66.110001,66.860001,66.110001,66.790001,64.598244,269600
2021-10-29,66.680000,67.279999,65.680000,66.379997,64.201698,1631000
2021-11-01,66.680000,67.739998,66.339996,67.510002,65.294617,332700
2021-11-02,67.660004,67.660004,66.169998,66.400002,64.221039,320400
2021-11-03,66.519997,68.610001,66.519997,67.610001,65.391335,439000
2021-11-04,67.629997,67.779999,65.290001,65.669998,63.514992,351900
2021-11-05,66.110001,67.110001,65.849998,66.099998,63.930878,305400
2021-11-08,66.309998,66.470001,64.169998,64.739998,62.615513,367300
2021-11-09,64.919998,65.300003,64.309998,64.620003,62.499454,259700
2021-11-10,64.570000,66.580002,64.570000,66.430000,64.250053,340000
2021-11-11,66.250000,66.349998,65.080002,65.559998,63.408600,300900
2021-11-12,65.720001,65.839996,64.949997,65.040001,62.905666,237800
2021-11-15,65.480003,66.120003,65.150002,66.120003,63.950226,266100
2021-11-16,65.570000,65.839996,64.440002,64.589996,63.037693,348200
2021-11-17,64.440002,64.739998,63.730000,64.540001,62.988903,212700
2021-11-18,64.440002,64.879997,64.099998,64.500000,62.949860,193400
2021-11-19,64.169998,65.339996,63.990002,65.239998,63.672070,186800
2021-11-22,65.500000,66.779999,65.180000,66.459999,64.862762,219300
2021-11-23,66.510002,67.290001,66.199997,67.150002,65.536171,260900
2021-11-24,67.169998,67.419998,66.379997,66.839996,65.233627,225600
2021-11-26,65.940002,66.190002,64.540001,64.980003,63.418331,225500
2021-11-29,65.690002,66.459999,65.059998,66.120003,64.530930,230200
2021-11-30,65.660004,65.660004,64.080002,64.120003,62.578999,252500
2021-12-01,64.849998,66.260002,64.230003,64.269997,62.725388,281000
2021-12-02,64.440002,65.900002,64.269997,65.370003,63.798962,238200
2021-12-03,65.699997,66.000000,65.089996,65.809998,64.228386,338800
2021-12-06,66.580002,67.760002,66.459999,67.080002,65.467857,309400
2021-12-07,67.129997,67.839996,66.680000,66.919998,65.311707,368100
2021-12-08,66.940002,67.629997,66.900002,67.180000,65.565445,214900
2021-12-09,66.889999,67.300003,66.480003,67.080002,65.467857,203500
2021-12-10,67.339996,67.889999,67.160004,67.279999,65.663048,162300
2021-12-13,67.029999,69.120003,67.000000,68.459999,66.814690,521300
2021-12-14,68.790001,69.110001,68.139999,68.449997,66.804924,305500
2021-12-15,68.720001,70.190002,68.720001,69.959999,68.278641,298500
2021-12-16,69.919998,70.500000,69.050003,69.220001,67.556427,391800
2021-12-17,68.980003,69.669998,67.589996,67.980003,66.346230,831500
2021-12-20,67.389999,67.980003,66.080002,67.860001,66.229111,403300
2021-12-21,68.440002,68.809998,67.809998,68.320000,66.678055,222100
2021-12-22,68.059998,68.959999,67.830002,68.959999,67.302673,176600
2021-12-23,69.000000,69.220001,68.510002,68.690002,67.039169,158100
2021-12-27,68.620003,69.190002,68.160004,69.150002,67.488113,122200
2021-12-28,69.080002,69.589996,68.889999,69.529999,67.858971,161500
2021-12-29,69.820000,70.339996,69.540001,70.320000,68.629990,121300
2021-12-30,70.500000,70.930000,70.349998,70.709999,69.010612,144400
2021-12-31,70.519997,70.919998,70.239998,70.570000,68.873985,161300
2022-01-03,70.690002,71.000000,69.209999,69.900002,68.220085,212500
2022-01-04,70.160004,71.099998,70.050003,70.449997,68.756866,245900
2022-01-05,70.449997,71.519997,70.209999,70.400002,68.708069,213800
2022-01-06,70.720001,70.930000,69.419998,69.540001,67.868736,309300
2022-01-07,69.400002,70.589996,69.239998,70.389999,68.698303,262900
2022-01-10,70.570000,71.070000,69.250000,69.410004,67.741859,258000
2022-01-11,69.589996,69.650002,67.599998,67.830002,66.199829,250200
2022-01-12,67.830002,68.430000,67.000000,67.940002,66.307190,338300
2022-01-13,67.830002,69.150002,67.699997,68.379997,66.736603,173600
2022-01-14,67.610001,68.610001,67.610001,68.489998,66.843971,210000
2022-01-18,68.000000,68.699997,67.010002,67.730003,66.102234,236400
2022-01-19,67.540001,68.410004,67.180000,67.220001,65.604492,206700
2022-01-20,67.199997,68.239998,66.830002,66.910004,65.301941,194700
2022-01-21,67.120003,68.190002,66.830002,66.930000,65.321465,245000
2022-01-24,66.900002,67.629997,65.320000,66.849998,65.243385,393900
2022-01-25,66.000000,68.089996,65.739998,67.440002,65.819206,385200
2022-01-26,67.690002,68.360001,66.139999,66.800003,65.194588,454000
2022-01-27,66.970001,67.800003,66.330002,66.639999,65.038429,256600
2022-01-28,66.660004,67.570000,66.209999,67.559998,65.936317,285300
2022-01-31,66.970001,67.839996,66.290001,67.739998,66.111984,844800
2022-02-01,67.430000,67.940002,66.239998,66.949997,65.340981,247900
2022-02-02,66.839996,67.410004,66.610001,66.730003,65.126274,495300
